urdu_text,is_sarcastic,,,,,,
آئ جی اغواء معاملے میں سندھ پولیس سنگھم اور باجوہ جے کانت شکرے ثابت ہوگا😂😂😂 WeStandWithSindhPolice BajwaSaabJawabTuDenaParayGa,1,,,,,,
 سگریٹ پینے سے عورت کے بھی پھیپھڑے ہی خراب ہوتے ہیں کِردار نہیں -🌚,1,,,,,,
خان صاحب کی شرم بھی کاکول واکوں کی طرح مر گئی ہے فلحال 😜,1,,,,,,
 الھم صل علی محمد وعلی آل محمد 🌷 صل اللہ علیہ وآلہٖ وسلم 🌷 جزاک اللہ خیر,0,,,,,,
جن سے محبت ہو نخرے بهی انہی پہ جچتے ہیں❤️ ورنہ کبهی دیکها ہے غیروں کو پلکوں پہ بٹهایا ہو ______ ❤️,0,,,,,,
میری تعریف ہو رہی ہے کیا 😂,0,,,,,,
رپورٹر آپ کے شوہر کی موت کیسے ہوئی ؟ بیوی زہر کھانے سے رپورٹر لیکن جسم پر نشان کیسے ہیں ؟ بیوی کھا نہیں رہا تھا 😂😂😂,1,,,,,,
افسوس کہ ہمارا مائنڈ سیٹ ہی یہ ہو گیا ہے کہ سارا پاکستان غلط ہو سکتا ہے پر اسٹبلشمنٹ نہیں🙏,1,,,,,,
سب منتظر تھے عمران خان کی تقریر کے لیکن اگلوں نے کیپٹن صفدر اور آئی جی کو اغواہ کر کے میلا ہی لوٹ لیا۔۔۔۔۔۔ ہور کجھ ساڈے لائق🙏,1,,,,,,
عمران نے عوام کو لنگر بناکر دے دیے۔زبردست 😀,0,,,,,,
"کہا، بولا، سنا، سنایا۔۔۔معاف خدا حافظ پاکستان 🇵🇰❤",0,,,,,,
سیدہ فاطمہؓ ج وہ نکتہ ہیں جن کے گرد کائنات کی 🙏 صداقت و عصمت اور نورانیت گردش کرتی ہیں 🙏 پاک_سیدہ,0,,,,,,
" مدع یہ کہ👇 ن لیگ اور پیپلز پارٹی حکومت میں ہوں یا اپوزیشن میں، دونوں صورتوں میں پاکستان کو آگے نہیں بڑھنے دیتیں۔ متف…",1,,,,,,
سائنسی زبان میں `` پیراسائیٹ '' اس جاندار کو کہتے ہیں جو آپ کا خون چوسے اور آپ کے پاس بھی رہے ہمارے ہاں ایسے جاندار کو رشتےدار کہتے ہیں 😜,1,,,,,,
جو بلاول کو سمجھ داری سے کام لینے کا مشورہ دے رہےتھے وه خود بوکھلائے ہوۓ بےوقوفیاں کر رہے ہیں 😂,1,,,,,,
آپ کے ٹویٹ پر سچ کیا لکھ دیا آج ایک نئ فوج بھیج دی گئ ٹویٹر پہ جو ابھی ابھی آئی ڈیز بناکر مجھے ہراساں کررہے ہیں۔ یہ ہے ایک عورت کی عزت ایک بڑے عہدے دار آدمی کی نظر میں۔۔۔😢,0,,,,,,
"اللہ اور اسکے رسول کی اطاعت کرو🙏 طالبان سمجھتے ہیں کہ پاکستان میں صرف وہ ہی مسلمان ہیں اور باقی سب کافر بستے ہیں ،اس لئے وہ سب دوسرے مسلمانوں کا قتل جائز سمجھتے ہیں۔ سوچ_کا_سفر بزم_ادب اسلام_امن_سلامتی",0,,,,,,
خُواب خُواہش اور لوگ کم ہی ہوں تو بہتر ہے 🔥🔥 محفل_سخن,0,,,,,,
 کیپٹن صفدر گرفتاری سندھ کے آٹھ ڈی آئی جی چھٹی پر چلے گئے 😂😂,1,,,,,,
 آرمی چیف نے کراچی واقعات کی رپورٹ طلب کر لی گیم تو اب شروع ہوئ ہے✌🏻,1,,,,,,
ارشد شریف `` پاور پلے '' نے سردار لطیف کھوسہ اور محسن شاہنواز رانجھا کے پرخچے اُڑا دیے 🙏🙏😜😜😂😂😂😂 سہی کہتے ہیں جھوٹ کے پیر نہیں ہوتے,1,,,,,,
 💙💜💙💜💙💜💙💜💙💜💙 ❄❄❄❄❄❄❄❄❄❄❄ ⛲ *بسم الله الرحمن الرحيم* ⛲ 🍂 *عمدہ کھانا اور اولاد 🔹 *رسول اللہ صلی اللہ علیہ وسلم نے فرمایا …,0,,,,,,
سُوچتا ہوں تُمہیں نَظرو میں بَسا لوں اَورو کی نظرو سے تمہیں بچا لوں کہیں چُرا نہ لے تمہیں مجھ سے کوٸ ____ آ تُجھے میں اپنی دَھڑکنوں میں چُھپا لوں 💗,0,,,,,,
ہمارے یہاں ابھی بھی زوروں پر ہے 😇😉,0,,,,,,
سندھ پولیس کے افسران کی چھٹی کی درخواست نے کہی بدمعاشوں کو چھٹی کادودھ یادکرادیا۔۔۔۔۔۔۔بھلا ھووی تھانیدارا😀,1,,,,,,
برین کینسر کے متاثرین میں مرودں کا تناسب عورتوں کا مقابلے کہیں زیادہ ہے۔۔۔۔ ایک خبر برین کینسر ہونے کے لیے `` برین '' ہونا بھی تو ضروری ہے۔۔ خبر پر ایک تجزیہ 😷😷😷,1,,,,,,
اتنی تو تحریک انصاف کی الیکشن میں میرٹ پر سیٹیں نہیں آئی تھیں جتنی سندھ پولیس کی چُھٹی کی درخواستیں آ گئی ہیں 😂 🔥 🤭 🤫 😱 🤐 😷 ✍🏼,1,,,,,,
واحد👆افنين ✌ فلافهــﮯ👌 انطلااااااق طييييط طييييط طييييط صاروخ الضحك يتجهز استعداد انطلااااااق 🚀🚀😂نيحححححح😈👻حححـ قويه قويه قويه حححححححا ✌🏼هههههههههههههههاااارروووووووووو😂ْ خلاص يكفي لحظه يستاهل اكثر 😂 فزاعۿۿۿۿۿ😭ۿۿۿۿۿۿۿۿۿۿۿۿۿ😂ۿۿۿۿۿۿۿۿۿۿ,0,,,,,,
کوئٹہ کا جلسہ گجرانوالہ اور کراچی کا ریکارڈ توڑے گا 💪 ان شاءاللہ,0,,,,,,
 آگر حکومت میاں صاحب کو وطن واپس لانے کے لئے بریانی انعام رکھ دے تو😂😂,0,,,,,,
بہتر ہے اس ستیاناس بلکہ سوا ستیاناس کا نام ہم انگلش میں ہی لیں کیونکہ اردو میں اسکا نام قدرے لمبا ہے اور ادائیگی میں سانس پھول جاتی ہے 😜,1,,,,,,
محمود اچکزئ کہتا ہے اردو زبان ھماری نہیں ہۓ۔ یہ بات بھی اچکزئ صاحب نے اردو میں کہی ہے 😂,1,,,,,,
چھٹی_لو_عہدے_کو_عزت_دو کچھ لوگوں نے 22 کروڑ عوام کی ذمہ داری ایسے شخص کو سونپ دی👻 جس نے کبھی اپنے بچوں کی ذمہ داری نہیں لی 🤣🤣🤣,1,,,,,,
مبارک شہ مبارک شہ 💐,0,,,,,,
 فالوورز کا اضافہ یقینی پائیں🌹 ریٹویٹ کرنے والوں کو سب فالو کریں ⁦⤵️⁩ ZPG TPG TPG1 AFP_ MN…,0,,,,,,
آج کل تو کپتان نے صابن بھی مہنگے کردیئے ہیں🙈🙈,0,,,,,,
"صحافت ختم ھو چکی ھے، اب صرف لفافت باقی رہ گئی ھے 💣💣⚔️",1,,,,,,
اتنی جلدی پانی میں نمک نہیں گهلتا جتنی جلدی پهیسبکی عوام گهل مل جاتی 😖😂,1,,,,,,
"محترم ففتھ جنریشن اور ہائبرڈ چیف آپ نے تو غزوۂ ہِند کرنا تھا، آپ غزوۂ سندھ کر رہے ہیں۔😐 StateAboveStateRejected",1,,,,,,
یار میں اتنا پاگل کیوں ہوں ☹️ محفل_سخن,0,,,,,,
آمین ثمہ آمین جزاکم اللہُ🌹🌿🌻 سدا خوش رہیں,0,,,,,,
سر۔۔ اجلاس کل ہوگا۔۔ ابھی ایڈوانس پٹائی کی ریہرسل کی جا رہی۔ 😍😍🙏🙏,0,,,,,,
رات کو مریم اور بلاول بہن بھائی بنے راکھی باندھی گئ صبح سالے نے بہنوئی گرفتار کرا دیا 😂😂,1,,,,,,
"سندھ پولیس مکمل `` سنگھم '' کے نقش قدم پر مرکز کی مداخلت سے تنگ آکر آئی جی سے ،ایس ،ایس پی رینک تک اجتماعی طور سب کا چھٹیوں پر جانے کا فیصلہ 😊 ویلڈن standwithsindhpolice",1,,,,,,
شکر کریں لفافے یہ نہیں کہہ رہے کہ سندھ حکومت کی ناکامی پہ بزدار کو مستعفی ہونا چاہیے پائی کوئی پتہ نئیں ایہناں دا 😆,1,,,,,,
آپ کے لئے ؟؟؟؟؟ 😂,0,,,,,,
۞الحجر آیت نمبر97 کا ترجمہ صرف یہی ہے 👇 💚اور ہم جانتے ہیں کہ تیرا دل ان باتوں سے تنگ ہوتا ہے جو وہ کہتے ہیں💚 باقی ترجمہ کی تفسیر ہے غلطی کی تصحیح کر لیجئے,0,,,,,,
تم کی گنجائش نہیں اب میں اور چائے❤,0,,,,,,
زبردست کھیلا زرداری صاحب نانی کو سیاست کے الف کا بھی پتا نہیں 😂,1,,,,,,
 جب ادھر محبت کرنے کا ٹائم ہوتا ہے یا تو برتن گندے پڑے ہوتے یا کپڑے اب بندہ کرے بھی تو کیا کرے 😢,1,,,,,,
اک محترمہ سارا دن پاک فوج کے خلاف بکواس کر کے رات کو ریٹائرڈ فوجی کے ساتھ سو جاتی ہے کر لو گل۔۔۔😂 پٹواریوں_کی_مادرملت,1,,,,,,
تنظیم سازی کے بعد ٹانگیں ویسے بھی ٹیڑھی ہو جاتی ہیں۔۔۔😂😜🤭🤭🤭,0,,,,,,
 رازِ سُکُوں کیا ہے؟ لوگوں کے دکھ بانٹو جو چہرہ بے دَھنَک دیکھو اُسے رنگوں سے بھر ڈالو ۔۔۔۔😊 خوش_رہو_خوشیاں_بانٹو,0,,,,,,
 خاتم_النبیین_محمدﷺ 🌹السلام و علیکم ورحمتہ اللہ وبرکاتہ۔🌹 صبح بخیر سُبۡحَانَ اللّٰهِ وَالۡحَمۡدُالِلّٰهِ وَلَآ اِلٰهَ إلَّاال…,0,,,,,,
 کراچی جلسہ سے نواز شریف غائب اور کوئٹہ جلسے سے بلاول غائب ہوگا سستے لیڈر تھک گئے کارکنان بریانی کھانے آتے رہیں۔ 😂,1,,,,,,
ویلا تو نہیں لیکن کام میں فارغ وقت زیادہ ملا آج 😁,1,,,,,,
اتنی سازشیں تو اپنا صلو صلاح الدین کوپیک بھی نہیں کرتا تھا جتنی اپوزیشن کر رہی ہے ۔ 😂,1,,,,,,
 سوچ کیسی ہے ایمان کیسا ہے۔۔۔۔۔۔۔۔۔۔۔⁦🎗️⁩ لفظ بتا دیتے ہے انسان کیسا ہے۔۔۔۔۔۔۔🔥 ...,0,,,,,,
"23جولائی2019 کومیٹنگ ہوئی، 5 اگست کوانڈیانےمقبوضہ کشمیر پرقبضہ کرلیا سب سےاہم بات یہ ہےکہ انڈین فوج کی اتنی بڑی نقل وحرکت کو دنیاں کی سب سےمستند و قابل ISI کوکوئی خبر نہیں ہوئی؟ یہ کیسےممکن ہوا-یا-کروایاگیا؟ اسکےاوپر ایک `` کمیشن '' بناکر تحقیقات ہونی چاہئے؟ 🏁🌅 PDM ***** 5/5",0,,,,,,
صحافی رات کو تو مجرے ہوتے ہیں دھرنے نہیں مولانا صاحب چوکیداروں پر اعتماد نہیں رہا اب رات کو بھی جاگنا پڑتا ہے😜💪,0,,,,,,
سندھ کی ساری پولیس فورس چھٹیوں پر جارہی ھے اب ایسے کرو سندھ میں فوج لگا دو😂 سنجیاں ھوگٸیاں گلیاں وچ قمر باجوہ پھرے,1,,,,,,
واہ واہ سرکس جمایا ھوندا اس پٹواریاں دا😂😂,1,,,,,,
"میر صاحب، اتنا زوردار چپیڑ اور وہ بھی بتیس سالہ تجربے کار `` سخاپی '' کو 😜 دل خوش کردیا قسم سے 🏆",1,,,,,,
میرے جیسے ہیں ہزاروں تیرے جیسا کوئ نہیں 💔,0,,,,,,
وہ بے وقوف ہے جو اس کو گالیاں دے رہا ہے یہ گالیوں کا نہیں جوتیوں کے قابل ہے یہ صحافی کے نام پر دھبہ ہے 😀 اس کا کوئی بھی پروگرام دیکھ لو ہمیشہ ایک کتے کی طرح بھونکتا ہے پاکستان پر اور پاکستانی فوج پر اس کا باپ اس وقت بھونکتا تھا جب پاکستان بنا رہا تھا ۔,0,,,,,,
300 فالورز کا اضافہ کریں لسٹ میں شامل ہونے کے لیے آئی ڈی مینشن کریں ریٹوئیٹ کریں 🔄 ریٹوئیٹ والوں کو فالو کریں اور فالو بیک دیں میرا نوٹیفکیشن ON کریں ابھی Follow,0,,,,,,
اپنی عزت ہے نہیں.. ووٹ کو عزت دلوانے نکلی ہے😜😜,1,,,,,,
 یہی خواب دیکھتے دیکھتے کئی صحافیوں کے بال سفید ہو گئے۔ 😀😀😀😀😀,1,,,,,,
بہرحال ٹی وی نیوز سے ایک بور ڈرامہ چینل پہ لگایا دماغ کو کافی سکون ملا 😄,1,,,,,,
جنم دن کی شبکام نائیں بہت بہت مبارک ھو❤️,0,,,,,,
شکریہ جانی۔💕,0,,,,,,
میرے کول واٹس اپ ہی کوئی نکو 😑,0,,,,,,
نیازی کاروز روز خطاب ایسے ہی ھے جیسے کوئی چوہدری اپنی ہی پنچائیت میں کہہ رہا ہو '' کسے کنجر دی وی سن لیاکرو '' 😂,1,,,,,,
باجوہ ساب نے واقعے کا نوٹس لے لیا بالکل اسی طرح جیسے ایم کیو ایم والے صبح بندہ قتل کر کے شام جنازے میں رونے پہنچ جاتے تھے 😶,1,,,,,,
مریم نواز اگر وزیراعظم نہ بن سکی تو یہ اپنی موت سے دس سال پہلے ہی غم اور حسد سے مر جائے گی۔۔۔ 😋,1,,,,,,
" حضرت محمد ﷺ سے بڑا کوئی لیڈر نہیں، اور قرآن مجید سے بڑا کوئی انقلاب نہیں⁦♥️⁩",0,,,,,,
شکر کیسے۔😒,0,,,,,,
سر کے بال تو اویس کے بھی اچھے ہیں پر وہ کھویا کھویا انداز 😂😂 کوئی گم گشتہ کہانی ہو جیسے یہی ہے پکا😉,0,,,,,,
اعلان لاتعلقی۔ 16اکتوبر سے پرانا خان ختم اور نیو خان جنم لے چکا ہے۔جس کا پرانے خان کی تقریروں اور وعدوں سے کوٸی تعلق نہیں۔ منجانب نیو خان 😂😂😂,1,,,,,,
2004 میں ایک نشئی نے کہا تھا کہ ... .. اگر اسٹیبلشمنٹ چاہیے تو کتا بھی وزیراعظم بن سکتا ہے 2018 میں ہم نے کتے کو PMبنتے دیکھ ہی لیا😂😂,1,,,,,,
یہ اسمبلی بغیر ڈیزل کے چل رہی ہے کیونکہ اِسکو گدھا '' چلا رہا ھے گدھے کو ڈیزل کی نہیں `` ڈنڈے '' کی ضرورت ہوتی ہے 🤣😂😂😂,1,,,,,,
*➖ اطمینان قلب➖* *حضرت حسن بصری سے کسی نے پوچھا کہ آپ کے تقویٰ اور پرہیز گاری کا راز کیا ہے؟۔* *آپ نے فرمایا میں نے مندرجہ ذیل چار چیزیں سمجھ لی ہیں-* *1 مجھ سے میرا رزق کوئی چھین نہیں سکتا تو میرا دل مطمئن ہو گیا۔👇,0,,,,,,
آرمی والے پہلے کونسے آئین کو مانتے ھیں جو کسی نِئی ترمیم مانیں گے😥,0,,,,,,
"چلتی پھر تی ہوئی آنکھوں سے اذاں دیکھی ہے۔۔۔😍 میں نے جنت تو نہیں دیکھی ہے، ماں دیکھی ہے۔۔۔😍 ہماری_جہت",0,,,,,,
ضرورت ہی نہیں اس کو الٹی کھوپڑی کی بات ایک کان سے سنو اور دوسرے سے نکال دو 😋😝😝🤣🤣🤣,1,,,,,,
 سنا تھا 1 اکیلا ہوتا ہے اور ساتھ 1 ہو تو 11 گیارہ بن جاتا ہے ۔ مگر تاریخ میں پہلی دفعہ 11 کو 1 نے برباد کردیا۔ واہ خان صاحب💖,1,,,,,,
`` کراچی جلسے میں لوگوں کو یہ کہ کر بلالیا گیا تھا کہ بلاول مرگیا ھے اور اسکی برسی ھے '' 😂 ISPR,1,,,,,,
انہوں نے کہہ دیا گولیاں نہیں ایٹم بم لگا تھا تو پھر 😂,0,,,,,,
اور دوسری بات میں نے اپنا عقیدہ بیان کیا ہے آپکو حق ہے اپنا بیان کریں۔ 😇💯,0,,,,,,
